fecha;dia;hora;grados;cantidad
20120428;14;6;12;4
20120502;7;3;14;11
20120502;8;3;14;180
20120502;9;3;15;187
20120502;10;3;16;140
20120502;11;3;17;156
20120502;12;3;18;181
20120502;13;3;19;250
20120502;14;3;20;189
20120502;15;3;20;232
20120502;16;3;21;230
20120502;17;3;20;302
20120502;18;3;20;266
20120502;19;3;20;45
20120503;7;4;15;13
20120503;8;4;16;247
20120503;9;4;16;196
20120503;10;4;18;181
20120503;11;4;19;222
20120503;12;4;20;264
20120503;13;4;20;275
20120503;14;4;21;256
20120503;15;4;22;248
20120503;16;4;22;292
20120503;17;4;22;344
20120503;18;4;22;307
20120503;19;4;21;60
20120504;7;5;17;11
20120504;8;5;17;208
20120504;9;5;18;225
20120504;10;5;20;197
20120504;11;5;21;214
20120504;12;5;22;248
20120504;13;5;22;310
20120504;14;5;22;248
20120504;15;5;23;286
20120504;16;5;23;274
20120504;17;5;23;317
20120504;18;5;22;266
20120504;19;5;22;51
20120505;8;6;17;3
20120505;9;6;19;43
20120505;10;6;21;76
20120505;11;6;22;141
20120505;12;6;23;156
20120505;13;6;23;183
20120505;14;6;23;35
20120507;7;1;18;12
20120507;8;1;18;242
20120507;9;1;18;175
20120507;10;1;19;162
20120507;11;1;20;194
20120507;12;1;21;223
20120507;13;1;22;234
20120507;14;1;23;245
20120507;15;1;23;229
20120507;16;1;23;245
20120507;17;1;23;348
20120507;18;1;23;293
20120507;19;1;22;54
20120508;7;2;19;14
20120508;8;2;19;282
20120508;9;2;20;230
20120508;10;2;20;195
20120508;11;2;20;221
20120508;12;2;21;239
20120508;13;2;21;283
20120508;14;2;20;261
20120508;15;2;20;269
20120508;16;2;21;289
20120508;17;2;20;379
20120508;18;2;19;260
20120508;19;2;18;42
20120509;7;3;20;3
20120509;8;3;17;122
20120509;9;3;17;180
20120509;10;3;18;172
20120509;11;3;19;195
20120509;12;3;20;225
20120509;13;3;21;259
20120509;14;3;22;252
20120509;15;3;23;213
20120509;16;3;23;271
20120509;17;3;22;351
20120509;18;3;22;274
20120509;19;3;22;64
20120510;8;4;16;36
20120510;9;4;16;108
20120510;10;4;16;145
20120510;11;4;17;194
20120510;12;4;18;226
20120510;13;4;20;254
20120510;14;4;20;226
20120510;15;4;20;289
20120510;16;4;21;256
20120510;17;4;20;309
20120510;18;4;19;125
20120510;19;4;17;42
20120511;7;5;14;9
20120511;8;5;14;219
20120511;9;5;15;227
20120511;10;5;16;182
20120511;11;5;17;208
20120511;12;5;19;253
20120511;13;5;19;269
20120511;14;5;19;266
20120511;15;5;18;225
20120511;16;5;18;248
20120511;17;5;17;328
20120511;18;5;16;250
20120511;19;5;15;50
20120512;8;6;8;2
20120512;9;6;9;38
20120512;10;6;10;70
20120512;11;6;12;95
20120512;12;6;13;124
20120512;13;6;15;119
20120512;14;6;15;20
20120514;7;1;14;13
20120514;8;1;14;164
20120514;9;1;15;157
20120514;10;1;15;153
20120514;11;1;17;216
20120514;12;1;18;211
20120514;13;1;19;219
20120514;14;1;21;240
20120514;15;1;21;262
20120514;16;1;20;245
20120514;17;1;20;303
20120514;18;1;19;258
20120514;19;1;18;56
20120515;7;2;15;12
20120515;8;2;15;264
20120515;9;2;16;185
20120515;10;2;17;169
20120515;11;2;18;190
20120515;12;2;19;225
20120515;13;2;20;240
20120515;14;2;20;225
20120515;15;2;20;244
20120515;16;2;20;273
20120515;17;2;20;329
20120515;18;2;19;281
20120515;19;2;18;59
20120516;7;3;15;7
20120516;8;3;15;226
20120516;9;3;16;218
20120516;10;3;17;208
20120516;11;3;17;224
20120516;12;3;18;294
20120516;13;3;19;356
20120516;14;3;20;307
20120516;15;3;20;309
20120516;16;3;21;324
20120516;17;3;21;476
20120516;18;3;20;269
20120516;19;3;20;62
20120517;7;4;16;30
20120517;8;4;16;418
20120517;9;4;17;262
20120517;10;4;17;187
20120517;11;4;18;240
20120517;12;4;19;301
20120517;13;4;20;335
20120517;14;4;21;351
20120517;15;4;22;347
20120517;16;4;22;396
20120517;17;4;22;453
20120517;18;4;21;214
20120517;19;4;21;67
20120517;20;4;21;1
20120518;7;5;18;14
20120518;8;5;18;211
20120518;9;5;18;208
20120518;10;5;17;118
20120518;11;5;16;122
20120518;12;5;15;41
20120518;13;5;15;55
20120518;14;5;15;77
20120518;15;5;15;50
20120518;16;5;15;53
20120518;17;5;15;70
20120518;18;5;16;126
20120518;19;5;15;32
20120519;8;6;14;1
20120519;9;6;14;31
20120519;10;6;14;48
20120519;11;6;14;73
20120519;12;6;15;104
20120519;13;6;16;82
20120519;14;6;16;16
20120521;7;1;15;2
20120521;8;1;15;44
20120521;9;1;15;49
20120521;10;1;15;76
20120521;11;1;16;87
20120521;12;1;16;45
20120521;13;1;16;92
20120521;14;1;16;92
20120521;15;1;16;103
20120521;16;1;17;115
20120521;17;1;16;138
20120521;18;1;16;141
20120521;19;1;15;33
20120522;7;2;14;5
20120522;8;2;14;129
20120522;9;2;15;157
20120522;10;2;15;133
20120522;11;2;15;162
20120522;12;2;16;202
20120522;13;2;16;226
20120522;14;2;16;135
20120522;15;2;17;106
20120522;16;2;17;60
20120522;17;2;17;76
20120522;18;2;17;139
20120522;19;2;17;30
20120523;7;3;15;4
20120523;8;3;15;101
20120523;9;3;15;121
20120523;10;3;15;91
20120523;11;3;15;115
20120523;12;3;15;154
20120523;13;3;16;117
20120523;14;3;17;146
20120523;15;3;17;181
20120523;16;3;17;135
20120523;17;3;16;199
20120523;18;3;16;185
20120523;19;3;17;41
20120523;20;3;16;1
20120524;7;4;14;11
20120524;8;4;14;198
20120524;9;4;14;181
20120524;10;4;14;177
20120524;11;4;15;227
20120524;12;4;16;226
20120524;13;4;17;259
20120524;14;4;18;278
20120524;15;4;18;273
20120524;16;4;18;244
20120524;17;4;17;290
20120524;18;4;17;272
20120524;19;4;17;49
20120526;8;6;16;1
20120526;9;6;16;20
20120526;10;6;16;47
20120526;11;6;17;85
20120526;12;6;16;67
20120526;13;6;16;66
20120526;14;6;16;15
20120526;15;6;16;1
20120528;7;1;18;15
20120528;8;1;18;203
20120528;9;1;18;157
20120528;10;1;18;139
20120528;11;1;19;159
20120528;12;1;20;211
20120528;13;1;21;255
20120528;14;1;20;240
20120528;15;1;21;216
20120528;16;1;21;265
20120528;17;1;21;307
20120528;18;1;21;292
20120528;19;1;21;50
20120529;7;2;19;17
20120529;8;2;19;239
20120529;9;2;19;208
20120529;10;2;20;195
20120529;11;2;20;251
20120529;12;2;22;250
20120529;13;2;23;325
20120529;14;2;23;312
20120529;15;2;23;264
20120529;16;2;23;272
20120529;17;2;22;312
20120529;18;2;21;253
20120529;19;2;20;41
20120529;20;2;19;1
20120530;7;3;12;16
20120530;8;3;12;229
20120530;9;3;12;207
20120530;10;3;13;155
20120530;11;3;15;204
20120530;12;3;16;239
20120530;13;3;16;247
20120530;14;3;17;284
20120530;15;3;18;273
20120530;16;3;18;306
20120530;17;3;18;315
20120530;18;3;18;298
20120530;19;3;17;56
20120530;20;3;17;1
20120531;7;4;11;15
20120531;8;4;11;220
20120531;9;4;11;191
20120531;10;4;12;188
20120531;11;4;15;198
20120531;12;4;16;230
20120531;13;4;17;288
20120531;14;4;17;241
20120531;15;4;17;220
20120531;16;4;17;262
20120531;17;4;16;284
20120531;18;4;16;246
20120531;19;4;16;54
20120601;7;5;12;18
20120601;8;5;13;255
20120601;9;5;14;187
20120601;10;5;14;197
20120601;11;5;15;202
20120601;12;5;16;228
20120601;13;5;16;259
20120601;14;5;17;253
20120601;15;5;18;243
20120601;16;5;18;273
20120601;17;5;18;373
20120601;18;5;18;216
20120601;19;5;18;48
20120602;8;6;15;2
20120602;9;6;15;37
20120602;10;6;16;94
20120602;11;6;17;118
20120602;12;6;18;154
20120602;13;6;20;156
20120602;14;6;21;26
20120604;7;1;8;9
20120604;8;1;8;195
20120604;9;1;8;172
20120604;10;1;9;125
20120604;11;1;9;148
20120604;12;1;10;152
20120604;13;1;10;193
20120604;14;1;10;164
20120604;15;1;10;177
20120604;16;1;11;175
20120604;17;1;11;245
20120604;18;1;11;236
20120604;19;1;10;33
20120605;7;2;7;11
20120605;8;2;7;166
20120605;9;2;7;169
20120605;10;2;8;165
20120605;11;2;10;184
20120605;12;2;10;215
20120605;13;2;11;265
20120605;14;2;12;228
20120605;15;2;13;220
20120605;16;2;13;227
20120605;17;2;13;260
20120605;18;2;13;241
20120605;19;2;12;48
20120606;7;3;4;4
20120606;8;3;3;54
20120606;9;3;4;98
20120606;10;3;4;117
20120606;11;3;5;158
20120606;12;3;6;131
20120606;13;3;6;131
20120606;14;3;6;129
20120606;15;3;6;111
20120606;16;3;6;134
20120606;17;3;7;172
20120606;18;3;7;138
20120606;19;3;6;23
20120607;7;4;3;5
20120607;8;4;3;105
20120607;9;4;3;118
20120607;10;4;5;120
20120607;11;4;6;149
20120607;12;4;8;138
20120607;13;4;9;206
20120607;14;4;10;194
20120607;15;4;10;161
20120607;16;4;10;210
20120607;17;4;10;194
20120607;18;4;10;201
20120607;19;4;9;38
20120608;7;5;6;4
20120608;8;5;5;128
20120608;9;5;6;127
20120608;10;5;7;128
20120608;11;5;9;154
20120608;12;5;10;186
20120608;13;5;11;204
20120608;14;5;12;160
20120608;15;5;13;201
20120608;16;5;13;197
20120608;17;5;13;225
20120608;18;5;12;171
20120608;19;5;12;40
20120609;9;6;8;19
20120609;10;6;9;65
20120609;11;6;10;60
20120609;13;6;12;56
20120609;14;6;13;25
20120611;7;1;9;2
20120611;8;1;10;156
20120611;9;1;11;144
20120611;10;1;12;127
20120611;11;1;13;150
20120611;12;1;15;171
20120611;13;1;16;211
20120611;14;1;16;203
20120611;15;1;16;196
20120611;16;1;15;203
20120611;17;1;15;243
20120611;18;1;15;220
20120611;19;1;14;38
20120612;7;2;13;13
20120612;8;2;13;169
20120612;9;2;14;133
20120612;10;2;14;139
20120612;11;2;14;161
20120612;12;2;15;162
20120612;13;2;15;180
20120612;14;2;15;182
20120612;15;2;16;180
20120612;16;2;15;192
20120612;17;2;15;213
20120612;18;2;15;225
20120612;19;2;15;43
20120613;7;3;16;12
20120613;8;3;17;187
20120613;9;3;17;173
20120613;10;3;18;151
20120613;11;3;19;162
20120613;12;3;19;201
20120613;13;3;21;189
20120613;14;3;21;178
20120613;15;3;22;184
20120613;16;3;23;210
20120613;17;3;23;260
20120613;18;3;23;271
20120613;19;3;22;53
20120614;7;4;16;13
20120614;8;4;15;198
20120614;9;4;15;201
20120614;10;4;16;173
20120614;11;4;18;202
20120614;12;4;18;205
20120614;13;4;19;281
20120614;14;4;20;283
20120614;15;4;19;226
20120614;16;4;20;273
20120614;17;4;19;331
20120614;18;4;17;263
20120614;19;4;16;44
20120615;7;5;13;2
20120615;8;5;13;77
20120615;9;5;12;51
20120615;10;5;12;74
20120615;11;5;13;72
20120615;12;5;13;122
20120615;13;5;14;141
20120615;14;5;14;103
20120615;15;5;14;100
20120615;16;5;13;98
20120615;17;5;13;119
20120615;18;5;13;148
20120615;19;5;13;38
20120616;8;6;6;2
20120616;9;6;6;25
20120616;10;6;7;39
20120616;11;6;8;74
20120616;12;6;9;100
20120616;13;6;10;89
20120616;14;6;10;20
20120618;7;1;8;4
20120618;8;1;8;123
20120618;9;1;8;121
20120618;10;1;9;90
20120618;11;1;9;127
20120618;12;1;10;149
20120618;13;1;11;174
20120618;14;1;12;179
20120618;15;1;12;174
20120618;16;1;12;167
20120618;17;1;12;212
20120618;18;1;11;232
20120618;19;1;11;41
20120619;7;2;8;8
20120619;8;2;8;170
20120619;9;2;8;175
20120619;10;2;8;162
20120619;11;2;9;156
20120619;12;2;10;191
20120619;13;2;11;240
20120619;14;2;13;239
20120619;15;2;14;204
20120619;16;2;14;137
20120619;17;2;14;257
20120619;18;2;13;236
20120619;19;2;12;56
20120621;7;4;12;8
20120621;8;4;12;183
20120621;9;4;12;161
20120621;10;4;12;162
20120621;11;4;13;152
20120621;12;4;14;225
20120621;13;4;16;234
20120621;14;4;17;205
20120621;15;4;17;220
20120621;16;4;17;270
20120621;17;4;16;297
20120621;18;4;15;237
20120621;19;4;15;44
20120622;7;5;9;12
20120622;8;5;9;182
20120622;9;5;10;168
20120622;10;5;11;158
20120622;11;5;13;198
20120622;12;5;16;235
20120622;13;5;18;246
20120622;14;5;18;228
20120622;15;5;19;256
20120622;16;5;19;268
20120622;17;5;19;296
20120622;18;5;18;252
20120622;19;5;17;45
20120623;8;6;11;2
20120623;9;6;11;29
20120623;10;6;12;71
20120623;11;6;14;124
20120623;12;6;15;125
20120623;13;6;17;136
20120623;14;6;18;30
20120625;7;1;7;10
20120625;8;1;6;156
20120625;9;1;7;150
20120625;10;1;8;163
20120625;11;1;10;134
20120625;12;1;12;183
20120625;13;1;12;218
20120625;14;1;12;190
20120625;15;1;13;196
20120625;16;1;13;195
20120625;17;1;13;232
20120625;18;1;12;240
20120625;19;1;12;44
20120626;7;2;10;3
20120626;8;2;10;177
20120705;11;4;9;157
20120705;12;4;10;172
20120705;13;4;10;242
20120705;14;4;11;175
20120705;15;4;11;221
20120705;16;4;11;169
20120705;17;4;11;227
20120705;18;4;11;229
20120705;19;4;10;52
20120706;8;5;7;123
20120706;9;5;7;156
20120706;10;5;7;125
20120706;11;5;8;143
20120706;12;5;9;157
20120706;13;5;10;212
20120706;14;5;11;200
20120706;15;5;11;201
20120706;16;5;11;188
20120706;17;5;11;195
20120706;18;5;11;183
20120706;19;5;11;51
20120707;9;6;7;14
20120707;10;6;8;50
20120707;11;6;10;61
20120707;12;6;11;101
20120707;13;6;12;87
20120707;14;6;12;43
20120710;7;2;10;2
20120710;8;2;10;116
20120710;9;2;10;120
20120710;10;2;10;137
20120710;11;2;10;124
20120710;12;2;10;149
20120710;13;2;11;170
20120710;14;2;11;62
20120710;15;2;9;115
20120710;16;2;10;142
20120710;17;2;10;177
20120710;18;2;10;185
20120710;19;2;10;45
20120710;20;2;9;1
20120711;7;3;6;2
20120711;8;3;5;121
20120711;9;3;6;128
20120711;10;3;6;121
20120711;11;3;8;126
20120711;12;3;8;129
20120711;13;3;10;171
20120711;14;3;11;149
20120711;15;3;11;143
20120711;16;3;12;150
20120711;17;3;12;181
20120711;18;3;12;191
20120711;19;3;11;47
20120712;7;4;7;1
20120712;8;4;7;120
20120712;9;4;7;124
20120712;10;4;7;107
20120712;11;4;8;135
20120712;12;4;9;173
20120712;13;4;10;206
20120712;14;4;11;182
20120712;15;4;12;174
20120712;16;4;12;145
20120712;17;4;13;188
20120712;18;4;13;194
20120712;19;4;13;46
20120713;8;5;10;128
20120713;9;5;10;123
20120713;10;5;11;127
20120713;11;5;12;163
20120713;12;5;13;172
20120713;13;5;14;180
20120713;14;5;16;194
20120713;15;5;16;178
20120713;16;5;16;189
20120713;17;5;16;193
20120713;18;5;15;193
20120713;19;5;15;47
20120714;8;6;5;1
20120714;9;6;5;14
20120714;10;6;6;42
20120714;11;6;7;77
20120714;12;6;9;103
20120714;13;6;10;106
20120714;14;6;10;30
20120716;7;1;7;2
20120716;8;1;7;113
20120716;9;1;7;114
20120716;10;1;7;105
20120716;11;1;8;109
20120716;12;1;8;124
20120716;13;1;9;161
20120716;14;1;8;158
20120716;15;1;9;160
20120716;16;1;9;154
20120716;17;1;8;186
20120716;18;1;8;163
20120716;19;1;9;38
20120717;7;2;8;2
20120717;8;2;8;107
20120717;9;2;8;117
20120717;10;2;8;137
20120717;11;2;9;119
20120717;12;2;12;150
20120717;13;2;13;169
